Flow ID;Src IP;Src Port;Dst IP;Dst Port;Protocol;Timestamp;Flow Duration;Total Fwd Packet;Total Bwd packets;Total Length of Fwd Packet;Total Length of Bwd Packet;Fwd Packet Length Max;Fwd Packet Length Min;Fwd Packet Length Mean;Fwd Packet Length Std;Bwd Packet Length Max;Bwd Packet Length Min;Bwd Packet Length Mean;Bwd Packet Length Std;Flow Bytes/s;Flow Packets/s;Flow IAT Mean;Flow IAT Std;Flow IAT Max;Flow IAT Min;Fwd IAT Total;Fwd IAT Mean;Fwd IAT Std;Fwd IAT Max;Fwd IAT Min;Bwd IAT Total;Bwd IAT Mean;Bwd IAT Std;Bwd IAT Max;Bwd IAT Min;Fwd PSH Flags;Bwd PSH Flags;Fwd URG Flags;Bwd URG Flags;Fwd Header Length;Bwd Header Length;Fwd Packets/s;Bwd Packets/s;Packet Length Min;Packet Length Max;Packet Length Mean;Packet Length Std;Packet Length Variance;FIN Flag Count;SYN Flag Count;RST Flag Count;PSH Flag Count;ACK Flag Count;URG Flag Count;CWR Flag Count;ECE Flag Count;Down/Up Ratio;Average Packet Size;Fwd Segment Size Avg;Bwd Segment Size Avg;Fwd Bytes/Bulk Avg;Fwd Packet/Bulk Avg;Fwd Bulk Rate Avg;Bwd Bytes/Bulk Avg;Bwd Packet/Bulk Avg;Bwd Bulk Rate Avg;Subflow Fwd Packets;Subflow Fwd Bytes;Subflow Bwd Packets;Subflow Bwd Bytes;FWD Init Win Bytes;Bwd Init Win Bytes;Fwd Act Data Pkts;Fwd Seg Size Min;Active Mean;Active Std;Active Max;Active Min;Idle Mean;Idle Std;Idle Max;Idle Min;Label
172,17,0,2-157,240,12,35-48708-443-6;172,17,0,2;48708;157,240,12,35;443;6;08/08/2022 18:14;1316812;12;9;832;4365;396;0;69,33333333;122,2949738;2920;0;485;935,7060169;3946,652977;15,9476068;65840,6;132059,7473;573882;80;1316812;119710,1818;176340,8269;573882;294;619812;77476,5;68822,63145;191899;665;0;0;0;0;260;184;9,112918169;6,834688627;0;2920;236,2272727;621,6690232;386472,3745;1;2;0;9;20;0;0;0;0;247,4761905;69,33333333;485;0;0;0;5197;10;4211;0;39;0;207;64240;31960;5;20;0;0;0;0;1,66E+15;0;1,66E+15;1,66E+15;NeedManualLabel
157,240,12,35-172,17,0,2-443-48708-6;157,240,12,35;443;172,17,0,2;48708;6;08/08/2022 18:14;392450;3;1;24;0;24;0;8;13,85640646;0;0;0;0;61,15428717;10,1923812;130816,6667;226580,6172;392449;-409;392450;196225;277502,6421;392449;1;0;0;0;0;0;0;0;0;0;60;20;7,644285896;2,548095299;0;24;4,8;10,73312629;115,2;1;0;1;1;3;0;0;0;0;6;8;0;0;0;0;0;0;0;0;6;0;0;31935;0;1;20;0;0;0;0;1,66E+15;0;1,66E+15;1,66E+15;NeedManualLabel
172,17,0,2-31,13,74,18-39638-443-6;172,17,0,2;39638;31,13,74,18;443;6;08/08/2022 18:14;1064589;42;45;655;62595;396;0;15,5952381;67,84525417;2920;0;1391;702,4822224;59412,5996;81,72167851;12378,94186;41744,55119;320434;-320;1064589;25965,58537;65776,35834;320808;75;970876;22065,36364;55393,71459;320691;1;0;0;0;0;860;904;39,4518448;42,26983371;0;2920;718,75;854,4731556;730124,3736;1;2;0;41;86;0;0;0;1;727,0114943;15,5952381;1391;0;0;0;63250;45;65198;0;7;0;719;64240;32113;3;20;0;0;0;0;1,66E+15;0;1,66E+15;1,66E+15;NeedManualLabel
31,13,74,18-172,17,0,2-443-39638-6;31,13,74,18;443;172,17,0,2;39638;6;08/08/2022 18:14;166046;2;0;0;0;0;0;0;0;0;0;0;0;0;12,04485504;166046;0;166046;166046;166046;166046;0;166046;166046;0;0;0;0;0;0;0;0;0;40;0;12,04485504;0;0;0;0;0;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;32112;0;0;20;0;0;0;0;1,66E+15;0;1,66E+15;1,66E+15;NeedManualLabel
172,17,0,2-31,13,74,35-38046-443-6;172,17,0,2;38046;31,13,74,35;443;6;08/08/2022 18:14;1430836;10;7;641;3841;392;0;64,1;126,1255547;2920;0;548,7142857;1059,911115;3132,434465;11,88116598;89427,25;228282,4012;928527;85;1430836;158981,7778;299508,3779;928527;156;421948;70324,66667;48347,17651;133448;671;0;0;0;0;220;144;6,988921162;4,892244814;0;2920;249;682,3971588;465665,8824;1;2;0;8;16;0;0;0;0;263,6470588;64,1;548,7142857;0;0;0;4482;8;3320;0;37;0;225;64240;32151;4;20;0;0;0;0;1,66E+15;0;1,66E+15;1,66E+15;NeedManualLabel
172,17,0,2-157,240,12,35-48714-443-6;172,17,0,2;48714;157,240,12,35;443;6;08/08/2022 18:14;1540337;13;7;832;4347;396;0;64;118,6570689;2920;0;621;1033,118741;3362,251248;12,98417165;81070,36842;162861,4401;523914;70;1540337;128361,4167;191855,7355;523914;73;910647;151774,5;189510,9828;509052;683;0;0;0;0;280;144;8,43971157;4,544460076;0;2920;246,6190476;634,3679907;402422,7476;1;2;0;10;19;0;0;0;0;258,95;64;621;0;0;0;5179;10;3611;0;41;0;217;64240;31960;5;20;0;0;0;0;1,66E+15;0;1,66E+15;1,66E+15;NeedManualLabel
172,17,0,2-31,13,74,18-39644-443-6;172,17,0,2;39644;31,13,74,18;443;6;08/08/2022 18:14;567460;35;40;655;62081;396;0;18,71428571;74,09833348;5840;0;1552,025;1084,359281;110555,8101;132,1679061;7668,378378;26957,31907;200051;-519;567460;16690;38263,93786;200392;4;485695;12453,71795;34478,60836;200202;0;0;0;0;0;720;804;61,67835618;70,48954992;0;5840;825,4736842;1099,217;1208278,013;1;2;0;34;74;0;0;0;1;836,48;18,71428571;1552,025;0;0;0;62736;41;129391;0;8;0;827;64240;32113;3;20;0;0;0;0;1,66E+15;0;1,66E+15;1,66E+15;NeedManualLabel
157,240,12,35-172,17,0,2-443-48714-6;157,240,12,35;443;172,17,0,2;48714;6;08/08/2022 18:14;143563;3;1;24;0;24;0;8;13,85640646;0;0;0;0;167,1739933;27,86233222;47854,33333;82884,88098;143561;-280;143563;71781,5;101511,5424;143561;2;0;0;0;0;0;0;0;0;0;60;20;20,89674916;6,965583054;0;24;4,8;10,73312629;115,2;1;0;1;1;3;0;0;0;0;6;8;0;0;0;0;0;0;0;0;6;0;0;31935;0;1;20;0;0;0;0;1,66E+15;0;1,66E+15;1,66E+15;NeedManualLabel
31,13,74,18-172,17,0,2-443-39644-6;31,13,74,18;443;172,17,0,2;39644;6;08/08/2022 18:14;89778;2;0;0;0;0;0;0;0;0;0;0;0;0;22,27717258;89778;0;89778;89778;89778;89778;0;89778;89778;0;0;0;0;0;0;0;0;0;40;0;22,27717258;0;0;0;0;0;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;32112;0;0;20;0;0;0;0;1,66E+15;0;1,66E+15;1,66E+15;NeedManualLabel
172,17,0,2-138,1,33,162-55126-80-6;172,17,0,2;55126;138,1,33,162;80;6;08/08/2022 18:14;812180;5;3;74;333;74;0;14,8;33,09380607;333;0;111;192,2576396;501,1204413;9,850033244;116025,7143;210807,7197;567156;85;812180;203045;268596,2481;567300;261;244269;122134,5;97609,72718;191155;53114;0;0;0;0;120;64;6,156270777;3,693762466;0;333;45,22222222;110,6568771;12244,94444;1;2;0;2;7;0;0;0;0;50,875;14,8;111;0;0;0;0;0;0;0;9;0;41;64240;32694;1;20;0;0;0;0;1,66E+15;0;1,66E+15;1,66E+15;NeedManualLabel
138,1,33,162-172,17,0,2-80-55126-6;138,1,33,162;80;172,17,0,2;55126;6;08/08/2022 18:14;241968;2;0;0;0;0;0;0;0;0;0;0;0;0;8,265555776;241968;0;241968;241968;241968;241968;0;241968;241968;0;0;0;0;0;0;0;0;0;40;0;8,265555776;0;0;0;0;0;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;32693;0;0;20;0;0;0;0;1,66E+15;0;1,66E+15;1,66E+15;NeedManualLabel
172,17,0,2-8,8,8,8-37732-53-17;172,17,0,2;37732;8,8,8,8;53;17;08/08/2022 18:14;73205;2;2;56;137;28;28;28;0;93;44;68,5;34,64823228;2636,431938;54,64107643;24401,66667;39164,66561;69593;330;330;330;0;330;330;3282;3282;0;3282;3282;0;0;0;0;16;16;27,32053821;27,32053821;28;93;44,2;28,14604768;792,2;0;0;0;0;0;0;0;0;1;55,25;28;68,5;0;0;0;193;4;2636;0;14;0;34;0;0;1;8;0;0;0;0;1,66E+15;0;1,66E+15;1,66E+15;NeedManualLabel
172,17,0,2-8,8,8,8-35575-53-17;172,17,0,2;35575;8,8,8,8;53;17;08/08/2022 18:14;97265;2;2;68;170;34;34;34;0;91;79;85;8,485281374;2446,923354;41,12476225;32421,66667;46335,7021;85525;211;211;211;0;211;211;11529;11529;0;11529;11529;0;0;0;0;16;16;20,56238112;20,56238112;34;91;54,4;28,25420323;798,3;0;0;0;0;0;0;0;0;1;68;34;85;0;0;0;238;4;2446;0;17;0;42;0;0;1;8;0;0;0;0;1,66E+15;0;1,66E+15;1,66E+15;NeedManualLabel
31,13,74,35-172,17,0,2-443-38046-6;31,13,74,35;443;172,17,0,2;38046;6;08/08/2022 18:14;78417;2;1;24;0;24;0;12;16,97056275;0;0;0;0;306,0560848;38,2570106;39208,5;55235,64621;78266;151;78266;78266;0;78266;78266;0;0;0;0;0;0;0;0;0;40;20;25,50467373;12,75233687;0;24;6;12;144;0;0;1;1;2;0;0;0;0;8;12;0;0;0;0;0;0;0;0;8;0;0;32126;0;1;20;0;0;0;0;1,66E+15;0;1,66E+15;1,66E+15;NeedManualLabel
172,17,0,2-8,8,8,8-54404-53-17;172,17,0,2;54404;8,8,8,8;53;17;08/08/2022 18:14;87493;2;2;68;198;34;34;34;0;105;93;99;8,485281374;3040,243219;45,71794315;29164,33333;31330,57166;62348;93;93;93;0;93;93;25052;25052;0;25052;25052;0;0;0;0;16;16;22,85897157;22,85897157;34;105;60;35,85387008;1285,5;0;0;0;0;0;0;0;0;1;75;34;99;0;0;0;266;4;3040;0;17;0;49;0;0;1;8;0;0;0;0;1,66E+15;0;1,66E+15;1,66E+15;NeedManualLabel
172,17,0,2-8,8,8,8-44518-53-17;172,17,0,2;44518;8,8,8,8;53;17;08/08/2022 18:14;88731;2;2;60;104;30;30;30;0;58;46;52;8,485281374;1848,283013;45,08007348;29577;51150,94337;88641;1;89;89;0;89;89;1;1;0;1;1;0;0;0;0;16;16;22,54003674;22,54003674;30;58;38,8;12,77497554;163,2;0;0;0;0;0;0;0;0;1;48,5;30;52;0;0;0;164;4;1848;0;15;0;26;0;0;1;8;0;0;0;0;1,66E+15;0;1,66E+15;1,66E+15;NeedManualLabel
185,125,190,39-172,17,0,2-80-58920-6;185,125,190,39;80;172,17,0,2;58920;6;08/08/2022 18:14;821;2;2;2600;0;1460;1140;1300;226,27417;0;0;0;0;3166869,671;4872,107186;273,6666667;938,489389;819;-810;2;2;0;2;2;9;9;0;9;9;1;0;0;0;40;40;2436,053593;2436,053593;0;1460;748;695,2121978;483320;0;0;2;2;2;0;0;0;1;935;1300;0;0;0;0;0;0;0;0;650;0;0;32457;0;1;20;0;0;0;0;1,66E+15;0;1,66E+15;1,66E+15;NeedManualLabel
172,17,0,2-8,8,8,8-34146-53-17;172,17,0,2;34146;8,8,8,8;53;17;08/08/2022 18:14;101599;2;2;68;198;34;34;34;0;105;93;99;8,485281374;2618,136005;39,37046624;33866,33333;38916,02429;76457;162;162;162;0;162;162;24980;24980;0;24980;24980;0;0;0;0;16;16;19,68523312;19,68523312;34;105;60;35,85387008;1285,5;0;0;0;0;0;0;0;0;1;75;34;99;0;0;0;266;4;2618;0;17;0;49;0;0;1;8;0;0;0;0;1,66E+15;0;1,66E+15;1,66E+15;NeedManualLabel
172,17,0,2-8,8,8,8-50328-53-17;172,17,0,2;50328;8,8,8,8;53;17;08/08/2022 18:14;168509;2;2;60;104;30;30;30;0;58;46;52;8,485281374;973,2417853;23,73760452;56169,66667;97202,12632;168409;1;99;99;0;99;99;1;1;0;1;1;0;0;0;0;16;16;11,86880226;11,86880226;30;58;38,8;12,77497554;163,2;0;0;0;0;0;0;0;0;1;48,5;30;52;0;0;0;164;4;973;0;15;0;26;0;0;1;8;0;0;0;0;1,66E+15;0;1,66E+15;1,66E+15;NeedManualLabel
172,17,0,2-8,8,8,8-55613-53-17;172,17,0,2;55613;8,8,8,8;53;17;08/08/2022 18:14;116073;2;2;60;104;30;30;30;0;58;46;52;8,485281374;1412,903948;34,46107191;38691;58514,22783;106018;106;106;106;0;106;106;9949;9949;0;9949;9949;0;0;0;0;16;16;17,23053596;17,23053596;30;58;38,8;12,77497554;163,2;0;0;0;0;0;0;0;0;1;48,5;30;52;0;0;0;164;4;1412;0;15;0;26;0;0;1;8;0;0;0;0;1,66E+15;0;1,66E+15;1,66E+15;NeedManualLabel
172,17,0,2-8,8,8,8-49914-53-17;172,17,0,2;49914;8,8,8,8;53;17;08/08/2022 18:14;99898;2;2;68;170;34;34;34;0;91;79;85;8,485281374;2382,430079;40,04084166;33299,33333;40550,50926;78484;72;72;72;0;72;72;21342;21342;0;21342;21342;0;0;0;0;16;16;20,02042083;20,02042083;34;91;54,4;28,25420323;798,3;0;0;0;0;0;0;0;0;1;68;34;85;0;0;0;238;4;2382;0;17;0;42;0;0;1;8;0;0;0;0;1,66E+15;0;1,66E+15;1,66E+15;NeedManualLabel
31,13,74,35-172,17,0,2-443-38040-6;31,13,74,35;443;172,17,0,2;38040;6;08/08/2022 18:14;70688;2;1;24;0;24;0;12;16,97056275;0;0;0;0;339,5201449;42,44001811;35344;49794,45953;70554;134;70554;70554;0;70554;70554;0;0;0;0;0;0;0;0;0;40;20;28,29334541;14,1466727;0;24;6;12;144;0;0;1;1;2;0;0;0;0;8;12;0;0;0;0;0;0;0;0;8;0;0;32126;0;1;20;0;0;0;0;1,66E+15;0;1,66E+15;1,66E+15;NeedManualLabel
172,17,0,2-8,8,8,8-55166-53-17;172,17,0,2;55166;8,8,8,8;53;17;08/08/2022 18:14;119240;2;2;68;170;34;34;34;0;91;79;85;8,485281374;1995,974505;33,54579;39746,66667;37275,32034;74179;164;164;164;0;164;164;44897;44897;0;44897;44897;0;0;0;0;16;16;16,772895;16,772895;34;91;54,4;28,25420323;798,3;0;0;0;0;0;0;0;0;1;68;34;85;0;0;0;238;4;1995;0;17;0;42;0;0;1;8;0;0;0;0;1,66E+15;0;1,66E+15;1,66E+15;NeedManualLabel
172,17,0,2-8,8,8,8-47208-53-17;172,17,0,2;47208;8,8,8,8;53;17;08/08/2022 18:14;112693;2;2;68;198;34;34;34;0;105;93;99;8,485281374;2360,395056;35,49466249;37564,33333;34771,71946;68830;116;116;116;0;116;116;43747;43747;0;43747;43747;0;0;0;0;16;16;17,74733125;17,74733125;34;105;60;35,85387008;1285,5;0;0;0;0;0;0;0;0;1;75;34;99;0;0;0;266;4;2360;0;17;0;49;0;0;1;8;0;0;0;0;1,66E+15;0;1,66E+15;1,66E+15;NeedManualLabel
172,17,0,2-8,8,8,8-42618-53-17;172,17,0,2;42618;8,8,8,8;53;17;08/08/2022 18:12;569585;2;2;74;118;37;37;37;0;65;53;59;8,485281374;337,0875286;7,022656847;189861,6667;238246,4228;457237;101;101;101;0;101;101;112247;112247;0;112247;112247;0;0;0;0;16;16;3,511328423;3,511328423;37;65;45,8;12,77497554;163,2;0;0;0;0;0;0;0;0;1;57,25;37;59;0;0;0;192;4;337;0;18;0;29;0;0;1;8;0;0;0;0;1,66E+15;0;1,66E+15;1,66E+15;NeedManualLabel
172,17,0,2-196,200,160,70-58308-443-6;172,17,0,2;58308;196,200,160,70;443;6;08/08/2022 18:12;58917336;3160;5161;707;1,20E+07;399;0;0,223734177;8,22901121;46720;0;2318,422593;3568,425186;203099,5767;141,231776;7081,410577;40018,93536;1005324;-1818;5,89E+07;18650,62868;64448,87352;1005407;-20;5,86E+07;11362,39574;50982,17373;1005402;0;0;0;0;0;63220;103224;53,63446847;87,59730752;0;46720;1437,885845;3026,955578;9162460,072;0;2;0;4171;8320;0;0;0;1;1438,058647;0,223734177;2318,422593;0;0;0;5983043;2580;207657;0;0;0;1437;64240;32061;3;20;0;0;0;0;1,66E+15;0;1,66E+15;1,66E+15;NeedManualLabel
172,17,0,2-91,189,91,39-55560-80-6;172,17,0,2;55560;91,189,91,39;80;6;08/08/2022 18:07;239776;3;1;0;0;0;0;0;0;0;0;0;0;0;16,68223675;79925,33333;138045,0445;239326;155;239776;119888;169130,0426;239481;295;0;0;0;0;0;0;0;0;0;80;24;12,51167757;4,170559189;0;0;0;0;0;1;2;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;64240;32768;0;20;0;0;0;0;1,66E+15;0;1,66E+15;1,66E+15;NeedManualLabel
172,17,0,2-91,189,91,38-39492-80-6;172,17,0,2;39492;91,189,91,38;80;6;08/08/2022 18:07;10635029;571;632;472;1000568;257;0;0,826619965;14,01026161;20440;0;1583,177215;973,0669848;94126,68268;113,1167578;8847,77787;35937,29619;675288;-1003;1,06E+07;18619,39474;52696,6361;675577;2;1,01E+07;16075,47227;45671,54861;675550;0;0;0;0;0;11440;12644;53,69049769;59,42626014;0;20440;831,4285714;1059,08716;1121665,612;1;2;0;539;1202;0;0;0;1;832,1197007;0,826619965;1583,177215;0;0;0;1001040;631;98694;0;0;0;831;64240;32296;2;20;0;0;0;0;1,66E+15;0;1,66E+15;1,66E+15;NeedManualLabel
172,17,0,2-91,189,91,38-39492-80-6;172,17,0,2;39492;91,189,91,38;80;6;08/08/2022 18:07;15080;2;0;0;0;0;0;0;0;0;0;0;0;0;132,6259947;15080;0;15080;15080;15080;15080;0;15080;15080;0;0;0;0;0;0;0;0;0;40;0;132,6259947;0;0;0;0;0;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;65535;0;0;20;0;0;0;0;1,66E+15;0;1,66E+15;1,66E+15;NeedManualLabel
172,17,0,2-185,125,190,39-58892-80-6;172,17,0,2;58892;185,125,190,39;80;6;08/08/2022 18:07;276698;2;1;0;0;0;0;0;0;0;0;0;0;0;10,84214559;138349;195537,6524;276615;83;276698;276698;0;276698;276698;0;0;0;0;0;0;0;0;0;60;24;7,228097059;3,614048529;0;0;0;0;0;0;2;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;64240;32768;0;20;0;0;0;0;1,66E+15;0;1,66E+15;1,66E+15;NeedManualLabel
172,17,0,2-8,8,8,8-55137-53-17;172,17,0,2;55137;8,8,8,8;53;17;08/08/2022 18:07;71987;1;1;41;41;41;41;41;0;41;41;41;0;1139,094559;27,78279412;71987;0;71987;71987;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;8;13,89139706;13,89139706;41;41;41;0;0;0;0;0;0;0;0;0;0;1;61,5;41;41;0;0;0;0;0;0;0;20;0;20;0;0;0;8;0;0;0;0;1,66E+15;0;1,66E+15;1,66E+15;NeedManualLabel
172,17,0,2-8,8,8,8-42913-53-17;172,17,0,2;42913;8,8,8,8;53;17;08/08/2022 18:07;61514;1;1;37;101;37;37;37;0;101;101;101;0;2243,391748;32,51292389;61514;0;61514;61514;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;8;16,25646194;16,25646194;37;101;58,33333333;36,95041723;1365,333333;0;0;0;0;0;0;0;0;1;87,5;37;101;0;0;0;0;0;0;0;18;0;50;0;0;0;8;0;0;0;0;1,66E+15;0;1,66E+15;1,66E+15;NeedManualLabel
172,17,0,2-91,189,91,39-55556-80-6;172,17,0,2;55556;91,189,91,39;80;6;08/08/2022 18:07;33362833;1000;1229;1139;1819382;506;0;1,139;19,7166535;11680;0;1480,375915;910,2144575;54567,33845;66,81087305;14974,34156;61449,04579;1068762;-1064;3,33E+07;33372,39339;91281,47074;1069399;2;3,29E+07;26776,74104;82185,85309;1069446;0;0;0;0;0;20020;24584;29,97347378;36,83739927;0;11680;816,37713;999,0828903;998166,6217;0;2;0;1086;2228;0;0;0;1;816,7433827;1,139;1480,375915;0;0;0;910260;614;57238;0;0;0;816;64240;31629;4;20;0;0;0;0;1,66E+15;0;1,66E+15;1,66E+15;NeedManualLabel
