Flow ID;Src IP;Src Port;Dst IP;Dst Port;Protocol;Timestamp;Flow Duration;Total Fwd Packet;Total Bwd packets;Total Length of Fwd Packet;Total Length of Bwd Packet;Fwd Packet Length Max;Fwd Packet Length Min;Fwd Packet Length Mean;Fwd Packet Length Std;Bwd Packet Length Max;Bwd Packet Length Min;Bwd Packet Length Mean;Bwd Packet Length Std;Flow Bytes/s;Flow Packets/s;Flow IAT Mean;Flow IAT Std;Flow IAT Max;Flow IAT Min;Fwd IAT Total;Fwd IAT Mean;Fwd IAT Std;Fwd IAT Max;Fwd IAT Min;Bwd IAT Total;Bwd IAT Mean;Bwd IAT Std;Bwd IAT Max;Bwd IAT Min;Fwd PSH Flags;Bwd PSH Flags;Fwd URG Flags;Bwd URG Flags;Fwd Header Length;Bwd Header Length;Fwd Packets/s;Bwd Packets/s;Packet Length Min;Packet Length Max;Packet Length Mean;Packet Length Std;Packet Length Variance;FIN Flag Count;SYN Flag Count;RST Flag Count;PSH Flag Count;ACK Flag Count;URG Flag Count;CWR Flag Count;ECE Flag Count;Down/Up Ratio;Average Packet Size;Fwd Segment Size Avg;Bwd Segment Size Avg;Fwd Bytes/Bulk Avg;Fwd Packet/Bulk Avg;Fwd Bulk Rate Avg;Bwd Bytes/Bulk Avg;Bwd Packet/Bulk Avg;Bwd Bulk Rate Avg;Subflow Fwd Packets;Subflow Fwd Bytes;Subflow Bwd Packets;Subflow Bwd Bytes;FWD Init Win Bytes;Bwd Init Win Bytes;Fwd Act Data Pkts;Fwd Seg Size Min;Active Mean;Active Std;Active Max;Active Min;Idle Mean;Idle Std;Idle Max;Idle Min;Label
172,17,0,2-91,189,91,39-55564-80-6;172,17,0,2;55564;91,189,91,39;80;6;08/08/2022 18:07;22715061;948;1185;253;1812200;253;0;0,266877637;8,217058001;20440;0;1529,2827;1057,547201;79790,80488;93,90245529;10654,34381;51401,25537;1124501;-3197;2,27E+07;23986,33685;75648,95292;1124647;2;2,22E+07;18736,86993;66395,56381;1124583;0;0;0;0;0;18980;23704;41,73442457;52,16803072;0;20440;849,3219306;1094,731628;1198437,337;0;2;0;1005;2132;0;0;0;1;849,7201125;0,266877637;1529,2827;0;0;0;906226;592;86074;0;0;0;849;64240;32515;1;20;0;0;0;0;1,66E+15;0;1,66E+15;1,66E+15;NeedManualLabel
172,17,0,2-8,8,8,8-41220-53-17;172,17,0,2;41220;8,8,8,8;53;17;08/08/2022 18:07;72448;1;1;48;109;48;48;48;0;109;109;109;0;2167,071555;27,60600707;72448;0;72448;72448;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;8;13,80300353;13,80300353;48;109;68,33333333;35,21836642;1240,333333;0;0;0;0;0;0;0;0;1;102,5;48;109;0;0;0;0;0;0;0;24;0;54;0;0;0;8;0;0;0;0;1,66E+15;0;1,66E+15;1,66E+15;NeedManualLabel
172,17,0,2-8,8,8,8-54031-53-17;172,17,0,2;54031;8,8,8,8;53;17;08/08/2022 18:07;72394;1;1;47;108;47;47;47;0;108;108;108;0;2141,061414;27,62659889;72394;0;72394;72394;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;8;13,81329944;13,81329944;47;108;67,33333333;35,21836642;1240,333333;0;0;0;0;0;0;0;0;1;101;47;108;0;0;0;0;0;0;0;23;0;54;0;0;0;8;0;0;0;0;1,66E+15;0;1,66E+15;1,66E+15;NeedManualLabel
172,17,0,2-185,125,190,36-48048-80-6;172,17,0,2;48048;185,125,190,36;80;6;08/08/2022 18:07;469349;2;1;0;0;0;0;0;0;0;0;0;0;0;6,391832091;234674,5;331705,9124;469226;123;469349;469349;0;469349;469349;0;0;0;0;0;0;0;0;0;60;24;4,261221394;2,130610697;0;0;0;0;0;0;2;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;64240;32768;0;20;0;0;0;0;1,66E+15;0;1,66E+15;1,66E+15;NeedManualLabel
172,17,0,2-8,8,8,8-53172-53-17;172,17,0,2;53172;8,8,8,8;53;17;08/08/2022 18:07;73962;2;2;56;100;28;28;28;0;56;44;50;8,485281374;2109,191206;54,0818258;24654;32260,4148;61413;1048;1048;1048;0;1048;1048;11501;11501;0;11501;11501;0;0;0;0;16;16;27,0409129;27,0409129;28;56;36,8;12,77497554;163,2;0;0;0;0;0;0;0;0;1;46;28;50;0;0;0;156;4;2109;0;14;0;25;0;0;1;8;0;0;0;0;1,66E+15;0;1,66E+15;1,66E+15;NeedManualLabel
172,17,0,2-8,8,8,8-59442-53-17;172,17,0,2;59442;8,8,8,8;53;17;08/08/2022 18:07;75859;1;1;41;41;41;41;41;0;41;41;41;0;1080,95282;26,36470294;75859;0;75859;75859;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;8;13,18235147;13,18235147;41;41;41;0;0;0;0;0;0;0;0;0;0;1;61,5;41;41;0;0;0;0;0;0;0;20;0;20;0;0;0;8;0;0;0;0;1,66E+15;0;1,66E+15;1,66E+15;NeedManualLabel
172,17,0,2-8,8,8,8-44385-53-17;172,17,0,2;44385;8,8,8,8;53;17;08/08/2022 18:07;61398;1;1;36;100;36;36;36;0;100;100;100;0;2215,055865;32,57435096;61398;0;61398;61398;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;8;16,28717548;16,28717548;36;100;57,33333333;36,95041723;1365,333333;0;0;0;0;0;0;0;0;1;86;36;100;0;0;0;0;0;0;0;18;0;50;0;0;0;8;0;0;0;0;1,66E+15;0;1,66E+15;1,66E+15;NeedManualLabel
172,17,0,2-185,125,190,39-58886-80-6;172,17,0,2;58886;185,125,190,39;80;6;08/08/2022 18:07;326558;2;1;0;0;0;0;0;0;0;0;0;0;0;9,186729463;163279;230796,825;326477;81;326558;326558;0;326558;326558;0;0;0;0;0;0;0;0;0;60;24;6,124486309;3,062243154;0;0;0;0;0;0;2;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;64240;32768;0;20;0;0;0;0;1,66E+15;0;1,66E+15;1,66E+15;NeedManualLabel
172,17,0,2-142,250,218,142-0-0-0;172,17,0,2;0;142,250,218,142;0;0;08/08/2022 18:07;4107022;5;0;0;0;0;0;0;0;0;0;0;0;0;1,217427128;1026755,5;5344,442378;1034565;1022705;4107022;1026755,5;5344,442378;1034565;1022705;0;0;0;0;0;0;0;0;0;0;0;1,217427128;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1,66E+15;0;1,66E+15;1,66E+15;NeedManualLabel
196,200,160,70-172,17,0,2-443-58308-6;196,200,160,70;443;172,17,0,2;58308;6;08/08/2022 18:13;8499072;382;262;717508;0;35040;410;1878,293194;2323,631604;0;0;0;0;84421,92277;75,77297851;13217,84137;45633,07784;521850;-351;8491580;22287,61155;59364,70896;522294;0;8476224;32475,95402;69241,0165;522033;272;1;0;0;0;7640;5240;44,94608353;30,82689498;0;35040;1114,613953;2011,417598;4045800,753;1;0;0;336;644;0;0;0;0;1116,34472;1878,293194;0;0;0;0;717508;382;84496;0;1114;0;0;32061;65535;381;20;0;0;0;0;1,66E+15;0;1,66E+15;1,66E+15;NeedManualLabel
172,17,0,2-20,201,28,151-36416-443-6;172,17,0,2;36416;20,201,28,151;443;6;08/08/2022 18:13;693355;168;169;613;311019;390;0;3,648809524;32,76118265;7300;0;1840,349112;1123,57298;449455,1853;486,0425035;2063,556548;7206,351761;66975;-3607;693355;4151,826347;10044,27199;70510;2;634766;3778,369048;9178,325931;67070;0;0;0;0;0;3380;3384;242,3001204;243,7423831;0;7300;921,9881657;1214,807173;1475756,469;1;2;0;156;336;0;0;0;1;924,7240356;3,648809524;1840,349112;0;0;0;311632;170;491477;0;1;0;922;64240;32155;3;20;0;0;0;0;1,66E+15;0;1,66E+15;1,66E+15;NeedManualLabel
172,17,0,2-20,201,28,151-36418-443-6;172,17,0,2;36418;20,201,28,151;443;6;08/08/2022 18:13;770619;162;171;613;311447;390;0;3,783950617;33,35834408;7300;0;1821,327485;1076,354216;404947,1918;432,1201528;2321,141566;8318,317412;80408;-5467;770619;4786,453416;12077,73719;80556;3;697447;4102,629412;10045,29511;81062;0;0;0;0;0;3260;3424;210,2206149;221,8995379;0;7300;934,3113772;1191,585586;1419876,209;1;2;0;148;332;0;0;0;1;937,1171171;3,783950617;1821,327485;0;0;0;312060;172;447851;0;1;0;935;64240;32155;3;20;0;0;0;0;1,66E+15;0;1,66E+15;1,66E+15;NeedManualLabel
20,201,28,151-172,17,0,2-443-36418-6;20,201,28,151;443;172,17,0,2;36418;6;08/08/2022 18:13;68755;3;1;24;0;24;0;8;13,85640646;0;0;0;0;349,0655225;58,17758708;22918,33333;39694,94817;68754;-87;68755;34377,5;48615,71253;68754;1;0;0;0;0;0;0;0;0;0;60;20;43,63319031;14,54439677;0;24;4,8;10,73312629;115,2;1;0;1;1;3;0;0;0;0;6;8;0;0;0;0;0;0;0;0;6;0;0;32154;0;1;20;0;0;0;0;1,66E+15;0;1,66E+15;1,66E+15;NeedManualLabel
172,17,0,2-20,201,28,151-36420-443-6;172,17,0,2;36420;20,201,28,151;443;6;08/08/2022 18:13;1053449;167;171;613;311278;390;0;3,670658683;32,85848502;5840;0;1820,339181;964,4911195;296066,5395;320,8508433;3125,961424;13076,50049;183745;-512;1053449;6346,078313;18560,84058;183831;-4;981730;5774,882353;17354,11853;183985;1;0;0;0;0;3360;3424;158,5268959;162,3239473;0;5840;920,0324484;1138,36344;1295871,321;1;2;0;155;337;0;0;0;1;922,7544379;3,670658683;1820,339181;0;0;0;311891;172;317918;0;1;0;920;64240;32155;3;20;0;0;0;0;1,66E+15;0;1,66E+15;1,66E+15;NeedManualLabel
20,201,28,151-172,17,0,2-443-36420-6;20,201,28,151;443;172,17,0,2;36420;6;08/08/2022 18:13;68198;3;1;24;0;24;0;8;13,85640646;0;0;0;0;351,9164785;58,65274641;22732,66667;39372,49995;68196;-87;68198;34099;48220,43984;68196;2;0;0;0;0;0;0;0;0;0;60;20;43,98955981;14,6631866;0;24;4,8;10,73312629;115,2;1;0;1;1;3;0;0;0;0;6;8;0;0;0;0;0;0;0;0;6;0;0;32154;0;1;20;0;0;0;0;1,66E+15;0;1,66E+15;1,66E+15;NeedManualLabel
172,17,0,2-20,201,28,151-36422-443-6;172,17,0,2;36422;20,201,28,151;443;6;08/08/2022 18:13;1268835;175;179;613;311336;390;0;3,502857143;32,10343812;7300;0;1739,307263;1026,391246;245854,662;278,996087;3594,433428;12968,08076;166190;-412;1268835;7292,155172;18150,54102;166339;3;1212375;6811,095506;18637,75381;167906;0;0;0;0;0;3520;3584;137,9217944;141,0742926;0;7300;878,7295775;1133,828685;1285567,486;1;2;0;156;353;0;0;0;1;881,2118644;3,502857143;1739,307263;0;0;0;311949;180;257474;0;1;0;879;64240;32155;3;20;0;0;0;0;1,66E+15;0;1,66E+15;1,66E+15;NeedManualLabel
20,201,28,151-172,17,0,2-443-36422-6;20,201,28,151;443;172,17,0,2;36422;6;08/08/2022 18:13;75679;2;0;24;0;24;0;12;16,97056275;0;0;0;0;317,1289261;26,42741051;75679;0;75679;75679;75679;75679;0;75679;75679;0;0;0;0;0;0;0;0;0;40;0;26,42741051;0;0;24;8;13,85640646;192;1;0;0;1;2;0;0;0;0;12;12;0;0;0;0;0;0;0;1;12;0;0;32154;0;1;20;0;0;0;0;1,66E+15;0;1,66E+15;1,66E+15;NeedManualLabel
172,17,0,2-20,201,28,151-36424-443-6;172,17,0,2;36424;20,201,28,151;443;6;08/08/2022 18:13;779281;166;169;613;311364;390;0;3,692771084;32,95665945;5840;0;1842,390533;1025,943991;400339,5438;429,8834438;2333,176647;9042,97195;108503;-485;779281;4722,915152;12543,06654;108639;2;715417;4258,434524;11605,37119;109217;0;0;0;0;0;3340;3384;213,0168707;216,8665732;0;5840;928,5029762;1173,073842;1376102,239;1;2;0;147;334;0;0;0;1;931,2746269;3,692771084;1842,390533;0;0;0;311977;170;436512;0;1;0;929;64240;32155;3;20;0;0;0;0;1,66E+15;0;1,66E+15;1,66E+15;NeedManualLabel
20,201,28,151-172,17,0,2-443-36424-6;20,201,28,151;443;172,17,0,2;36424;6;08/08/2022 18:13;63876;2;0;0;0;0;0;0;0;0;0;0;0;0;31,31066441;63876;0;63876;63876;63876;63876;0;63876;63876;0;0;0;0;0;0;0;0;0;40;0;31,31066441;0;0;0;0;0;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;32154;0;0;20;0;0;0;0;1,66E+15;0;1,66E+15;1,66E+15;NeedManualLabel
172,17,0,2-8,8,8,8-49018-53-17;172,17,0,2;49018;8,8,8,8;53;17;08/08/2022 18:13;74450;2;2;56;156;28;28;28;0;112;44;78;48,08326112;2847,54869;53,72733378;24816,66667;37736,50782;68255;118;118;118;0;118;118;6077;6077;0;6077;6077;0;0;0;0;16;16;26,86366689;26,86366689;28;112;48;36,44173432;1328;0;0;0;0;0;0;0;0;1;60;28;78;0;0;0;212;4;2847;0;14;0;39;0;0;1;8;0;0;0;0;1,66E+15;0;1,66E+15;1,66E+15;NeedManualLabel
172,17,0,2-8,8,8,8-52672-53-17;172,17,0,2;52672;8,8,8,8;53;17;08/08/2022 18:13;73499;2;2;56;156;28;28;28;0;112;44;78;48,08326112;2884,392985;54,42250915;24499,66667;32559,57473;61541;404;404;404;0;404;404;11554;11554;0;11554;11554;0;0;0;0;16;16;27,21125457;27,21125457;28;112;48;36,44173432;1328;0;0;0;0;0;0;0;0;1;60;28;78;0;0;0;212;4;2884;0;14;0;39;0;0;1;8;0;0;0;0;1,66E+15;0;1,66E+15;1,66E+15;NeedManualLabel
20,201,28,151-172,17,0,2-443-36416-6;20,201,28,151;443;172,17,0,2;36416;6;08/08/2022 18:13;73959;2;1;24;0;24;0;12;16,97056275;0;0;0;0;324,5041171;40,56301464;36979,5;52151,24643;73856;103;73856;73856;0;73856;73856;0;0;0;0;0;0;0;0;0;40;20;27,04200976;13,52100488;0;24;6;12;144;0;0;1;1;2;0;0;0;0;8;12;0;0;0;0;0;0;0;0;8;0;0;32154;0;1;20;0;0;0;0;1,66E+15;0;1,66E+15;1,66E+15;NeedManualLabel
196,200,160,70-172,17,0,2-443-58308-6;196,200,160,70;443;172,17,0,2;58308;6;08/08/2022 18:13;6431;3;2;4380;0;2920;0;1460;1460;0;0;0;0;681076,0379;777,4840616;1607,75;2618,603492;5530;121;6115;3057,5;3496,643033;5530;585;437;437;0;437;437;0;0;0;0;60;40;466,4904369;310,9936246;0;2920;730;1221,523639;1492120;0;0;2;2;3;0;0;0;0;876;1460;0;0;0;0;0;0;0;0;876;0;0;32060;0;2;20;0;0;0;0;1,66E+15;0;1,66E+15;1,66E+15;NeedManualLabel
172,17,0,2-8,8,8,8-50230-53-17;172,17,0,2;50230;8,8,8,8;53;17;08/08/2022 18:13;94148;1;1;47;108;47;47;47;0;108;108;108;0;1646,344054;21,24314908;94148;0;94148;94148;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;8;10,62157454;10,62157454;47;108;67,33333333;35,21836642;1240,333333;0;0;0;0;0;0;0;0;1;101;47;108;0;0;0;0;0;0;0;23;0;54;0;0;0;8;0;0;0;0;1,66E+15;0;1,66E+15;1,66E+15;NeedManualLabel
172,17,0,2-8,8,8,8-34882-53-17;172,17,0,2;34882;8,8,8,8;53;17;08/08/2022 18:13;72222;2;2;56;156;28;28;28;0;112;44;78;48,08326112;2935,393647;55,3847858;24074;38812,90222;68849;1;3372;3372;0;3372;3372;1;1;0;1;1;0;0;0;0;16;16;27,6923929;27,6923929;28;112;48;36,44173432;1328;0;0;0;0;0;0;0;0;1;60;28;78;0;0;0;212;4;2935;0;14;0;39;0;0;1;8;0;0;0;0;1,66E+15;0;1,66E+15;1,66E+15;NeedManualLabel
172,17,0,2-8,8,8,8-34536-53-17;172,17,0,2;34536;8,8,8,8;53;17;08/08/2022 18:13;65374;2;2;56;156;28;28;28;0;112;44;78;48,08326112;3242,879432;61,18640438;21791,33333;37645,01125;65260;1;113;113;0;113;113;1;1;0;1;1;0;0;0;0;16;16;30,59320219;30,59320219;28;112;48;36,44173432;1328;0;0;0;0;0;0;0;0;1;60;28;78;0;0;0;212;4;3242;0;14;0;39;0;0;1;8;0;0;0;0;1,66E+15;0;1,66E+15;1,66E+15;NeedManualLabel
172,17,0,2-8,8,8,8-46422-53-17;172,17,0,2;46422;8,8,8,8;53;17;08/08/2022 18:13;61455;1;1;36;100;36;36;36;0;100;100;100;0;2213,001383;32,54413799;61455;0;61455;61455;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;8;16,27206899;16,27206899;36;100;57,33333333;36,95041723;1365,333333;0;0;0;0;0;0;0;0;1;86;36;100;0;0;0;0;0;0;0;18;0;50;0;0;0;8;0;0;0;0;1,66E+15;0;1,66E+15;1,66E+15;NeedManualLabel
172,17,0,2-8,8,8,8-50192-53-17;172,17,0,2;50192;8,8,8,8;53;17;08/08/2022 18:13;82844;2;2;56;156;28;28;28;0;112;44;78;48,08326112;2559,026604;48,28352083;27614,66667;28678,34682;57341;114;114;114;0;114;114;25389;25389;0;25389;25389;0;0;0;0;16;16;24,14176042;24,14176042;28;112;48;36,44173432;1328;0;0;0;0;0;0;0;0;1;60;28;78;0;0;0;212;4;2559;0;14;0;39;0;0;1;8;0;0;0;0;1,66E+15;0;1,66E+15;1,66E+15;NeedManualLabel
172,17,0,2-185,125,190,39-58920-80-6;172,17,0,2;58920;185,125,190,39;80;6;08/08/2022 18:13;32979720;3571;4848;1808;7230854;1357;0;0,506300756;23,12166462;16060;0;1491,512789;818,3562774;219306,3495;255,2780921;3917,761939;12631,98342;387662;-722;3,30E+07;9238,016807;19503,9661;388022;2;3,27E+07;6753,870642;15934,10093;387924;0;0;0;0;0;71440;96964;108,2786634;146,9994287;0;16060;858,9859857;963,7777064;928867,4674;0;2;0;3955;8418;0;0;0;1;859,0880152;0,506300756;1491,512789;0;0;0;7232662;4849;220944;0;0;0;858;64240;32458;4;20;0;0;0;0;1,66E+15;0;1,66E+15;1,66E+15;NeedManualLabel
172,17,0,2-91,189,91,38-39506-80-6;172,17,0,2;39506;91,189,91,38;80;6;08/08/2022 18:09;11371910;908;1157;1312;1867385;1175;0;1,444933921;39,25292209;10220;0;1613,988764;1092,701035;164325,6937;181,5877896;5509,646318;19526,14224;270966;-3736;1,14E+07;12529,23925;30322,91769;315342;2;1,12E+07;9677,218858;24896,00047;271261;0;0;0;0;0;18180;23144;79,84586582;101,7419237;0;10220;904,5;1144,596786;1310101,804;1;2;0;1011;2064;0;0;0;1;904,9380145;1,444933921;1613,988764;0;0;0;1868697;1155;167054;0;0;0;904;64240;31456;2;20;0;0;0;0;1,66E+15;0;1,66E+15;1,66E+15;NeedManualLabel
172,17,0,2-91,189,91,39-55572-80-6;172,17,0,2;55572;91,189,91,39;80;6;08/08/2022 18:10;12358166;1023;1288;880;2037165;153;0;0,860215054;11,22580071;8760;0;1581,649845;958,2101439;164914,8425;187,0018577;5349,855411;18371,31393;201524;-942;1,24E+07;12092,13894;27979,80843;208123;2;1,22E+07;9446,470862;23745,91208;202745;0;0;0;0;0;20480;25764;82,77927324;104,2225845;0;8760;881,5073529;1062,181837;1128230,254;1;2;0;1128;2310;0;0;0;1;881,8887927;0,860215054;1581,649845;0;0;0;2038045;1289;167650;0;0;0;881;64240;31888;6;20;0;0;0;0;1,66E+15;0;1,66E+15;1,66E+15;NeedManualLabel
91,189,91,39-172,17,0,2-80-55572-6;91,189,91,39;80;172,17,0,2;55572;6;08/08/2022 18:10;473053;2;0;0;0;0;0;0;0;0;0;0;0;0;4,227856075;473053;0;473053;473053;473053;473053;0;473053;473053;0;0;0;0;0;0;0;0;0;40;0;4,227856075;0;0;0;0;0;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;31887;0;0;20;0;0;0;0;1,66E+15;0;1,66E+15;1,66E+15;NeedManualLabel
172,17,0,2-8,8,8,8-37696-53-17;172,17,0,2;37696;8,8,8,8;53;17;08/08/2022 18:09;76685;1;1;47;108;47;47;47;0;108;108;108;0;2021,255787;26,08071983;76685;0;76685;76685;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;8;13,04035991;13,04035991;47;108;67,33333333;35,21836642;1240,333333;0;0;0;0;0;0;0;0;1;101;47;108;0;0;0;0;0;0;0;23;0;54;0;0;0;8;0;0;0;0;1,66E+15;0;1,66E+15;1,66E+15;NeedManualLabel
172,17,0,2-91,189,91,38-39506-80-6;172,17,0,2;39506;91,189,91,38;80;6;08/08/2022 18:10;5161;1;1;0;0;0;0;0;0;0;0;0;0;0;387,5217981;5161;0;5161;5161;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;20;193,7608991;193,7608991;0;0;0;0;0;1;0;0;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;65535;31455;0;20;0;0;0;0;1,66E+15;0;1,66E+15;1,66E+15;NeedManualLabel
172,17,0,2-8,8,8,8-50762-53-17;172,17,0,2;50762;8,8,8,8;53;17;08/08/2022 18:09;54120;1;1;36;100;36;36;36;0;100;100;100;0;2512,93422;36,954915;54120;0;54120;54120;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;8;18,4774575;18,4774575;36;100;57,33333333;36,95041723;1365,333333;0;0;0;0;0;0;0;0;1;86;36;100;0;0;0;0;0;0;0;18;0;50;0;0;0;8;0;0;0;0;1,66E+15;0;1,66E+15;1,66E+15;NeedManualLabel
